1513866118.390773 server started (5930): version 2.6, socket /private/tmp/tmux-501/default, protocol 8
1513866118.390834 on Darwin 17.3.0 Darwin Kernel Version 17.3.0: Thu Nov  9 18:09:22 PST 2017; root:xnu-4570.31.3~1/RELEASE_X86_64; libevent 2.1.8-stable (select)
1513866118.392480 add peer 0x7ffe09011a00: 9 (0x7ffe09011000)
1513866118.392514 new client 0x7ffe09011000
1513866118.392628 loading /usr/local/etc/tmux.conf
1513866118.392715 loading /Users/shriyeshpujari/.tmux.conf
1513866118.392756 server loop enter
1513866118.407981 cmd_find_from_session: wp=%0
1513866118.407988 cmd_find_from_session: idx=none
1513866118.407998 unref client 0x7ffe09011000 (4 references)
1513866118.408007 cmdq_next <0x7ffe09011000>: callback[server_client_command_done] (1), flags 0
1513866118.408016 unref client 0x7ffe09011000 (3 references)
1513866118.408024 cmdq_next <0x7ffe09011000>: exit (empty)
1513866118.408032 cmdq_next <global>: enter
1513866118.408040 cmdq_next <global>: callback[notify_callback] (1), flags 0
1513866118.408049 notify_callback: window-pane-changed
1513866118.408060 cmd_find_from_nothing: s=$0
1513866118.408068 cmd_find_from_nothing: wl=0 1 w=@0 zsh
1513866118.408076 cmd_find_from_nothing: wp=%0
1513866118.408083 cmd_find_from_nothing: idx=0
1513866118.408095 window_remove_ref: @0 notify_callback, now 2
1513866118.408105 cmdq_next <global>: callback[notify_callback] (1), flags 0
1513866118.408115 notify_callback: window-linked
1513866118.408127 session_remove_ref: 0 notify_callback, now 7
1513866118.408135 window_remove_ref: @0 notify_callback, now 1
1513866118.408143 session_remove_ref: 0 notify_callback, now 6
1513866118.408151 cmdq_next <global>: callback[notify_callback] (1), flags 0
1513866118.408159 notify_callback: session-window-changed
1513866118.408167 session_remove_ref: 0 notify_callback, now 5
1513866118.408175 session_remove_ref: 0 notify_callback, now 4
1513866118.408183 cmdq_next <global>: callback[notify_callback] (1), flags 0
1513866118.408191 notify_callback: session-created
1513866118.408199 session_remove_ref: 0 notify_callback, now 3
1513866118.408207 session_remove_ref: 0 notify_callback, now 2
1513866118.408215 cmdq_next <global>: callback[notify_callback] (1), flags 0
1513866118.408223 notify_callback: client-session-changed
1513866118.408233 unref client 0x7ffe09011000 (2 references)
1513866118.408241 session_remove_ref: 0 notify_callback, now 1
1513866118.408249 cmdq_next <global>: exit (empty)
1513866118.408258 cmdq_next <0x7ffe09011000>: empty
1513866118.408265 cmdq_next <global>: empty
1513866118.408273 cmdq_next <0x7ffe09011000>: empty
1513866118.408287 /dev/ttys000: redraw deferred (139 left)
1513866118.408297 redraw timer started
1513866118.408324 /dev/ttys000: \033[1;1H
1513866118.408352 @0 active pane not changed
1513866118.408412 /dev/ttys000: wrote 145 bytes (of 145)
1513866118.408482 cmdq_next <global>: empty
1513866118.408513 cmdq_next <0x7ffe09011000>: empty
1513866118.408533 /dev/ttys000: redraw needed
1513866118.408558 screen_write_start: size 238x1, no pane
1513866118.408599 screen_write_collect_flush: flushed 0 items (0 bytes)
1513866118.408633 screen_write_stop: 238 cells (238 written, 0 skipped)
1513866118.408913 format '[#S] ' -> '[0] '
1513866118.408955 unref client 0x7ffe09011000 (2 references)
1513866118.409124 format ' "#{=21:pane_title}" 19:51 21-Dec-17' -> ' "shriyeshs-MacBook-Pro" 19:51 21-Dec-17'
1513866118.409163 unref client 0x7ffe09011000 (2 references)
1513866118.409311 format '#{window_flags}' -> '*'
1513866118.409332 format '#I:#W#{?window_flags,#{window_flags}, }' -> '0:zsh*'
1513866118.409366 unref client 0x7ffe09011000 (2 references)
1513866118.409377 screen_write_start: size 7x1, no pane
1513866118.409389 screen_write_collect_flush: flushed 0 items (0 bytes)
1513866118.409397 screen_write_stop: 7 cells (7 written, 0 skipped)
1513866118.409405 screen_write_start: size 238x1, no pane
1513866118.409417 screen_write_collect_flush: flushed 0 items (0 bytes)
1513866118.409424 screen_write_stop: 51 cells (46 written, 5 skipped)
1513866118.409457 /dev/ttys000: \033[?25l
1513866118.409644 tty_clear_line: 238 at 0,0
1513866118.409652 /dev/ttys000: \033[K
1513866118.409660 tty_clear_line: 238 at 0,1
1513866118.409667 /dev/ttys000: \r
1513866118.409674 /dev/ttys000: \n
1513866118.409698 /dev/ttys000: \033[K
1513866118.409706 tty_clear_line: 238 at 0,2
1513866118.409713 /dev/ttys000: \r
1513866118.409720 /dev/ttys000: \n
1513866118.409727 /dev/ttys000: \033[K
1513866118.409734 tty_clear_line: 238 at 0,3
1513866118.409740 /dev/ttys000: \r
1513866118.409747 /dev/ttys000: \n
1513866118.409754 /dev/ttys000: \033[K
1513866118.409761 tty_clear_line: 238 at 0,4
1513866118.409768 /dev/ttys000: \r
1513866118.409775 /dev/ttys000: \n
1513866118.409782 /dev/ttys000: \033[K
1513866118.409789 tty_clear_line: 238 at 0,5
1513866118.409796 /dev/ttys000: \r
1513866118.409803 /dev/ttys000: \n
1513866118.409810 /dev/ttys000: \033[K
1513866118.409817 tty_clear_line: 238 at 0,6
1513866118.409824 /dev/ttys000: \r
1513866118.409830 /dev/ttys000: \n
1513866118.409837 /dev/ttys000: \033[K
1513866118.409844 tty_clear_line: 238 at 0,7
1513866118.409851 /dev/ttys000: \r
1513866118.409858 /dev/ttys000: \n
1513866118.409865 /dev/ttys000: \033[K
1513866118.409872 tty_clear_line: 238 at 0,8
1513866118.409879 /dev/ttys000: \r
1513866118.409886 /dev/ttys000: \n
1513866118.409893 /dev/ttys000: \033[K
1513866118.409900 tty_clear_line: 238 at 0,9
1513866118.409906 /dev/ttys000: \r
1513866118.409913 /dev/ttys000: \n
1513866118.409920 /dev/ttys000: \033[K
1513866118.409927 tty_clear_line: 238 at 0,10
1513866118.409934 /dev/ttys000: \r
1513866118.409941 /dev/ttys000: \n
1513866118.409948 /dev/ttys000: \033[K
1513866118.409955 tty_clear_line: 238 at 0,11
1513866118.409964 /dev/ttys000: \r
1513866118.409972 /dev/ttys000: \n
1513866118.409978 /dev/ttys000: \033[K
1513866118.409986 tty_clear_line: 238 at 0,12
1513866118.409993 /dev/ttys000: \r
1513866118.410000 /dev/ttys000: \n
1513866118.410007 /dev/ttys000: \033[K
1513866118.410014 tty_clear_line: 238 at 0,13
1513866118.410021 /dev/ttys000: \r
1513866118.410028 /dev/ttys000: \n
1513866118.410035 /dev/ttys000: \033[K
1513866118.410042 tty_clear_line: 238 at 0,14
1513866118.410049 /dev/ttys000: \r
1513866118.410056 /dev/ttys000: \n
1513866118.410063 /dev/ttys000: \033[K
1513866118.410070 tty_clear_line: 238 at 0,15
1513866118.410077 /dev/ttys000: \r
1513866118.410083 /dev/ttys000: \n
1513866118.410090 /dev/ttys000: \033[K
1513866118.410097 tty_clear_line: 238 at 0,16
1513866118.410104 /dev/ttys000: \r
1513866118.410111 /dev/ttys000: \n
1513866118.410118 /dev/ttys000: \033[K
1513866118.410125 tty_clear_line: 238 at 0,17
1513866118.410132 /dev/ttys000: \r
1513866118.410139 /dev/ttys000: \n
1513866118.410146 /dev/ttys000: \033[K
1513866118.410153 tty_clear_line: 238 at 0,18
1513866118.410160 /dev/ttys000: \r
1513866118.410167 /dev/ttys000: \n
1513866118.410174 /dev/ttys000: \033[K
1513866118.410181 tty_clear_line: 238 at 0,19
1513866118.410188 /dev/ttys000: \r
1513866118.410195 /dev/ttys000: \n
1513866118.410202 /dev/ttys000: \033[K
1513866118.410209 tty_clear_line: 238 at 0,20
1513866118.410216 /dev/ttys000: \r
1513866118.410223 /dev/ttys000: \n
1513866118.410230 /dev/ttys000: \033[K
1513866118.410237 tty_clear_line: 238 at 0,21
1513866118.410244 /dev/ttys000: \r
1513866118.410251 /dev/ttys000: \n
1513866118.410258 /dev/ttys000: \033[K
1513866118.410265 tty_clear_line: 238 at 0,22
1513866118.410272 /dev/ttys000: \r
1513866118.410278 /dev/ttys000: \n
1513866118.410285 /dev/ttys000: \033[K
1513866118.410293 tty_clear_line: 238 at 0,23
1513866118.410299 /dev/ttys000: \r
1513866118.410306 /dev/ttys000: \n
1513866118.410313 /dev/ttys000: \033[K
1513866118.410321 tty_clear_line: 238 at 0,24
1513866118.410328 /dev/ttys000: \r
1513866118.410334 /dev/ttys000: \n
1513866118.410341 /dev/ttys000: \033[K
1513866118.410349 tty_clear_line: 238 at 0,25
1513866118.410355 /dev/ttys000: \r
1513866118.410363 /dev/ttys000: \n
1513866118.410372 /dev/ttys000: \033[K
1513866118.410380 tty_clear_line: 238 at 0,26
1513866118.410387 /dev/ttys000: \r
1513866118.410394 /dev/ttys000: \n
1513866118.410401 /dev/ttys000: \033[K
1513866118.410408 tty_clear_line: 238 at 0,27
1513866118.410415 /dev/ttys000: \r
1513866118.410422 /dev/ttys000: \n
1513866118.410429 /dev/ttys000: \033[K
1513866118.410436 tty_clear_line: 238 at 0,28
1513866118.410456 /dev/ttys000: \r
1513866118.410464 /dev/ttys000: \n
1513866118.410471 /dev/ttys000: \033[K
1513866118.410478 tty_clear_line: 238 at 0,29
1513866118.410485 /dev/ttys000: \r
1513866118.410492 /dev/ttys000: \n
1513866118.410499 /dev/ttys000: \033[K
1513866118.410506 tty_clear_line: 238 at 0,30
1513866118.410513 /dev/ttys000: \r
1513866118.410520 /dev/ttys000: \n
1513866118.410527 /dev/ttys000: \033[K
1513866118.410534 tty_clear_line: 238 at 0,31
1513866118.410541 /dev/ttys000: \r
1513866118.410548 /dev/ttys000: \n
1513866118.410555 /dev/ttys000: \033[K
1513866118.410562 tty_clear_line: 238 at 0,32
1513866118.410569 /dev/ttys000: \r
1513866118.410576 /dev/ttys000: \n
1513866118.410583 /dev/ttys000: \033[K
1513866118.410590 tty_clear_line: 238 at 0,33
1513866118.410597 /dev/ttys000: \r
1513866118.410604 /dev/ttys000: \n
1513866118.410611 /dev/ttys000: \033[K
1513866118.410619 tty_clear_line: 238 at 0,34
1513866118.410626 /dev/ttys000: \r
1513866118.410633 /dev/ttys000: \n
1513866118.410640 /dev/ttys000: \033[K
1513866118.410647 tty_clear_line: 238 at 0,35
1513866118.410654 /dev/ttys000: \r
1513866118.410661 /dev/ttys000: \n
1513866118.410668 /dev/ttys000: \033[K
1513866118.410675 tty_clear_line: 238 at 0,36
1513866118.410682 /dev/ttys000: \r
1513866118.410689 /dev/ttys000: \n
1513866118.410696 /dev/ttys000: \033[K
1513866118.410703 tty_clear_line: 238 at 0,37
1513866118.410710 /dev/ttys000: \r
1513866118.410717 /dev/ttys000: \n
1513866118.410724 /dev/ttys000: \033[K
1513866118.410731 tty_clear_line: 238 at 0,38
1513866118.410738 /dev/ttys000: \r
1513866118.410745 /dev/ttys000: \n
1513866118.410752 /dev/ttys000: \033[K
1513866118.410759 tty_clear_line: 238 at 0,39
1513866118.410766 /dev/ttys000: \r
1513866118.410773 /dev/ttys000: \n
1513866118.410780 /dev/ttys000: \033[K
1513866118.410787 tty_clear_line: 238 at 0,40
1513866118.410794 /dev/ttys000: \r
1513866118.410801 /dev/ttys000: \n
1513866118.410808 /dev/ttys000: \033[K
1513866118.410815 tty_clear_line: 238 at 0,41
1513866118.410822 /dev/ttys000: \r
1513866118.410829 /dev/ttys000: \n
1513866118.410836 /dev/ttys000: \033[K
1513866118.410843 tty_clear_line: 238 at 0,42
1513866118.410850 /dev/ttys000: \r
1513866118.410857 /dev/ttys000: \n
1513866118.410865 /dev/ttys000: \033[K
1513866118.410872 tty_clear_line: 238 at 0,43
1513866118.410879 /dev/ttys000: \r
1513866118.410886 /dev/ttys000: \n
1513866118.410893 /dev/ttys000: \033[K
1513866118.410900 tty_clear_line: 238 at 0,44
1513866118.410907 /dev/ttys000: \r
1513866118.410914 /dev/ttys000: \n
1513866118.410921 /dev/ttys000: \033[K
1513866118.410928 tty_clear_line: 238 at 0,45
1513866118.410935 /dev/ttys000: \r
1513866118.410942 /dev/ttys000: \n
1513866118.410949 /dev/ttys000: \033[K
1513866118.410956 tty_clear_line: 238 at 0,46
1513866118.410963 /dev/ttys000: \r
1513866118.410970 /dev/ttys000: \n
1513866118.410977 /dev/ttys000: \033[K
1513866118.410984 tty_clear_line: 238 at 0,47
1513866118.410991 /dev/ttys000: \r
1513866118.410998 /dev/ttys000: \n
1513866118.411005 /dev/ttys000: \033[K
1513866118.411012 tty_clear_line: 238 at 0,48
1513866118.411019 /dev/ttys000: \r
1513866118.411026 /dev/ttys000: \n
1513866118.411033 /dev/ttys000: \033[K
1513866118.411041 tty_clear_line: 238 at 0,49
1513866118.411047 /dev/ttys000: \r
1513866118.411054 /dev/ttys000: \n
1513866118.411062 /dev/ttys000: \033[K
1513866118.411069 /dev/ttys000: \r
1513866118.411076 /dev/ttys000: \n
1513866118.411090 /dev/ttys000: \033[30m
1513866118.411099 /dev/ttys000: \033[42m
1513866118.411108 /dev/ttys000: [0] 0:zsh*                                                                                                                                                                                             "shriyeshs-MacBook-Pro" 19:51 21-Dec-17
1513866118.411116 /dev/ttys000: \033(B\033[m
1513866118.411124 /dev/ttys000: redraw added 510 bytes
1513866118.411132 /dev/ttys000: \033[1;1H
1513866118.411140 /dev/ttys000: \033[?12l\033[?25h
1513866118.411148 @0 active pane not changed
1513866118.411171 /dev/ttys000: wrote 528 bytes (of 528)
1513866118.411204 /dev/ttys000: waiting for redraw, 0 bytes left
1513866118.411239 /dev/ttys000: read 7 bytes (already 0)
1513866118.411249 /dev/ttys000: keys are 7 (\033[?1;2c)
1513866118.411262 /dev/ttys000: received DA \033[?1;2c (VT100)
1513866118.411270 /dev/ttys000: complete key \033[?1;2c 0xfffe00000000
1513866118.411285 peer 0x7ffe09011a00 message 208
1513866118.411295 tty_resize: /dev/ttys000 now 238x51
1513866118.411303 /dev/ttys000: \033(B\033[m
1513866118.411310 /dev/ttys000: \033[?12;25h
1513866118.411318 /dev/ttys000: \033[?12l\033[?25h
1513866118.411325 /dev/ttys000: \033[?1003l
1513866118.411332 /dev/ttys000: \033[?1006l
1513866118.411339 /dev/ttys000: \033[?2004l
1513866118.411348 /dev/ttys000: \033[1;1H
1513866118.411356 /dev/ttys000: \033[1;51r
1513866118.411374 cmd_find_from_session: s=$0
1513866118.411381 cmd_find_from_session: wl=0 1 w=@0 zsh
1513866118.411388 cmd_find_from_session: wp=%0
1513866118.411395 cmd_find_from_session: idx=none
1513866118.411403 session_add_ref: 0 notify_add, now 2
1513866118.411412 redraw timer fired
1513866118.411419 cmdq_next <global>: enter
1513866118.411426 cmdq_next <global>: callback[notify_callback] (1), flags 0
1513866118.411434 notify_callback: client-resized
1513866118.411442 unref client 0x7ffe09011000 (2 references)
1513866118.411449 session_remove_ref: 0 notify_callback, now 1
1513866118.411457 cmdq_next <global>: exit (empty)
1513866118.411464 cmdq_next <0x7ffe09011000>: empty
1513866118.411471 cmdq_next <global>: empty
1513866118.411479 cmdq_next <0x7ffe09011000>: empty
1513866118.411486 /dev/ttys000: redraw deferred (64 left)
1513866118.411493 redraw timer started
1513866118.411502 /dev/ttys000: \033[1;1H
1513866118.411510 @0 active pane not changed
1513866118.411529 /dev/ttys000: wrote 70 bytes (of 70)
1513866118.411548 cmdq_next <global>: empty
1513866118.411555 cmdq_next <0x7ffe09011000>: empty
1513866118.411563 /dev/ttys000: redraw needed
1513866118.411572 screen_write_start: size 238x1, no pane
1513866118.411591 screen_write_collect_flush: flushed 0 items (0 bytes)
1513866118.411599 screen_write_stop: 238 cells (238 written, 0 skipped)
1513866118.411763 format '[#S] ' -> '[0] '
1513866118.411800 unref client 0x7ffe09011000 (2 references)
1513866118.411971 format ' "#{=21:pane_title}" 19:51 21-Dec-17' -> ' "shriyeshs-MacBook-Pro" 19:51 21-Dec-17'
1513866118.412008 unref client 0x7ffe09011000 (2 references)
1513866118.412199 format '#{window_flags}' -> '*'
1513866118.412219 format '#I:#W#{?window_flags,#{window_flags}, }' -> '0:zsh*'
1513866118.412274 unref client 0x7ffe09011000 (2 references)
1513866118.412285 screen_write_start: size 7x1, no pane
1513866118.412305 screen_write_collect_flush: flushed 0 items (0 bytes)
1513866118.412313 screen_write_stop: 7 cells (7 written, 0 skipped)
1513866118.412321 screen_write_start: size 238x1, no pane
1513866118.412342 screen_write_collect_flush: flushed 0 items (0 bytes)
1513866118.412349 screen_write_stop: 51 cells (46 written, 5 skipped)
1513866118.412363 /dev/ttys000: \033[?25l
1513866118.412630 tty_clear_line: 238 at 0,0
1513866118.412649 /dev/ttys000: \033[K
1513866118.412656 tty_clear_line: 238 at 0,1
1513866118.412663 /dev/ttys000: \r
1513866118.412680 /dev/ttys000: \n
1513866118.412698 /dev/ttys000: \033[K
1513866118.412705 tty_clear_line: 238 at 0,2
1513866118.412722 /dev/ttys000: \r
1513866118.412729 /dev/ttys000: \n
1513866118.412747 /dev/ttys000: \033[K
1513866118.412754 tty_clear_line: 238 at 0,3
1513866118.412761 /dev/ttys000: \r
1513866118.412778 /dev/ttys000: \n
1513866118.412795 /dev/ttys000: \033[K
1513866118.412803 tty_clear_line: 238 at 0,4
1513866118.412819 /dev/ttys000: \r
1513866118.412826 /dev/ttys000: \n
1513866118.412844 /dev/ttys000: \033[K
1513866118.412851 tty_clear_line: 238 at 0,5
1513866118.412858 /dev/ttys000: \r
1513866118.412866 /dev/ttys000: \n
1513866118.412873 /dev/ttys000: \033[K
1513866118.412880 tty_clear_line: 238 at 0,6
1513866118.412887 /dev/ttys000: \r
1513866118.412894 /dev/ttys000: \n
1513866118.412902 /dev/ttys000: \033[K
1513866118.412909 tty_clear_line: 238 at 0,7
1513866118.412932 /dev/ttys000: \r
1513866118.412939 /dev/ttys000: \n
1513866118.412947 /dev/ttys000: \033[K
1513866118.412954 tty_clear_line: 238 at 0,8
1513866118.412961 /dev/ttys000: \r
1513866118.412968 /dev/ttys000: \n
1513866118.412975 /dev/ttys000: \033[K
1513866118.412983 tty_clear_line: 238 at 0,9
1513866118.412990 /dev/ttys000: \r
1513866118.413006 /dev/ttys000: \n
1513866118.413013 /dev/ttys000: \033[K
1513866118.413021 tty_clear_line: 238 at 0,10
1513866118.413027 /dev/ttys000: \r
1513866118.413034 /dev/ttys000: \n
1513866118.413052 /dev/ttys000: \033[K
1513866118.413060 tty_clear_line: 238 at 0,11
1513866118.413076 /dev/ttys000: \r
1513866118.413083 /dev/ttys000: \n
1513866118.413090 /dev/ttys000: \033[K
1513866118.413097 tty_clear_line: 238 at 0,12
1513866118.413104 /dev/ttys000: \r
1513866118.413121 /dev/ttys000: \n
1513866118.413128 /dev/ttys000: \033[K
1513866118.413136 tty_clear_line: 238 at 0,13
1513866118.413143 /dev/ttys000: \r
1513866118.413150 /dev/ttys000: \n
1513866118.413167 /dev/ttys000: \033[K
1513866118.413174 tty_clear_line: 238 at 0,14
1513866118.413181 /dev/ttys000: \r
1513866118.413188 /dev/ttys000: \n
1513866118.413195 /dev/ttys000: \033[K
1513866118.413212 tty_clear_line: 238 at 0,15
1513866118.413219 /dev/ttys000: \r
1513866118.413226 /dev/ttys000: \n
1513866118.413233 /dev/ttys000: \033[K
1513866118.413241 tty_clear_line: 238 at 0,16
1513866118.413248 /dev/ttys000: \r
1513866118.413255 /dev/ttys000: \n
1513866118.413262 /dev/ttys000: \033[K
1513866118.413270 tty_clear_line: 238 at 0,17
1513866118.413277 /dev/ttys000: \r
1513866118.413284 /dev/ttys000: \n
1513866118.413291 /dev/ttys000: \033[K
1513866118.413299 tty_clear_line: 238 at 0,18
1513866118.413308 /dev/ttys000: \r
1513866118.413317 /dev/ttys000: \n
1513866118.413324 /dev/ttys000: \033[K
1513866118.413331 tty_clear_line: 238 at 0,19
1513866118.413338 /dev/ttys000: \r
1513866118.413346 /dev/ttys000: \n
1513866118.413353 /dev/ttys000: \033[K
1513866118.413360 tty_clear_line: 238 at 0,20
1513866118.413367 /dev/ttys000: \r
1513866118.413374 /dev/ttys000: \n
1513866118.413382 /dev/ttys000: \033[K
1513866118.413389 tty_clear_line: 238 at 0,21
1513866118.413396 /dev/ttys000: \r
1513866118.413403 /dev/ttys000: \n
1513866118.413411 /dev/ttys000: \033[K
1513866118.413418 tty_clear_line: 238 at 0,22
1513866118.413425 /dev/ttys000: \r
1513866118.413432 /dev/ttys000: \n
1513866118.413439 /dev/ttys000: \033[K
1513866118.413447 tty_clear_line: 238 at 0,23
1513866118.413454 /dev/ttys000: \r
1513866118.413461 /dev/ttys000: \n
1513866118.413468 /dev/ttys000: \033[K
1513866118.413476 tty_clear_line: 238 at 0,24
1513866118.413483 /dev/ttys000: \r
1513866118.413490 /dev/ttys000: \n
1513866118.413497 /dev/ttys000: \033[K
1513866118.413505 tty_clear_line: 238 at 0,25
1513866118.413512 /dev/ttys000: \r
1513866118.413519 /dev/ttys000: \n
1513866118.413526 /dev/ttys000: \033[K
1513866118.413534 tty_clear_line: 238 at 0,26
1513866118.413541 /dev/ttys000: \r
1513866118.413548 /dev/ttys000: \n
1513866118.413555 /dev/ttys000: \033[K
1513866118.413563 tty_clear_line: 238 at 0,27
1513866118.413570 /dev/ttys000: \r
1513866118.413577 /dev/ttys000: \n
1513866118.413584 /dev/ttys000: \033[K
1513866118.413591 tty_clear_line: 238 at 0,28
1513866118.413608 /dev/ttys000: \r
1513866118.413615 /dev/ttys000: \n
1513866118.413622 /dev/ttys000: \033[K
1513866118.413639 tty_clear_line: 238 at 0,29
1513866118.413646 /dev/ttys000: \r
1513866118.413654 /dev/ttys000: \n
1513866118.413661 /dev/ttys000: \033[K
1513866118.413668 tty_clear_line: 238 at 0,30
1513866118.413675 /dev/ttys000: \r
1513866118.413682 /dev/ttys000: \n
1513866118.413690 /dev/ttys000: \033[K
1513866118.413706 tty_clear_line: 238 at 0,31
1513866118.413724 /dev/ttys000: \r
1513866118.413731 /dev/ttys000: \n
1513866118.413738 /dev/ttys000: \033[K
1513866118.413746 tty_clear_line: 238 at 0,32
1513866118.413753 /dev/ttys000: \r
1513866118.413760 /dev/ttys000: \n
